	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
61	-186.29048760414062	-6.530054747543889	240.37603955558185	71.89268507772921	-454.68127656480533	5.584839696173973	529.5460507110001	-54.18711181347196	134.82700368557582	-591.995590044	-24.72262142444067	46.46142190301246	-815.9561336000003	347.37039236164867	443.112522846218	-257.2143243525562	22.247337992571143	190.66775487314501	-113.69888480637607	-347.3398982268277
62	-204.73607966152952	-6.591386362050555	276.4520050313406	77.77222519876274	-484.9366568389685	5.77642925186295	606.1789613880193	-58.00888114726424	148.32564808932608	-644.3343895350002	-26.00465021577096	49.950155162853164	-856.0176141960001	381.7458839498622	501.55053962993617	-279.9780231450597	23.427555905513973	208.50987976538278	-120.74076510361918	-388.40013790172543
63	-173.14481264333145	-6.141115522411243	242.14687549650756	70.08720664402124	-329.9809301823236	5.680105185626771	530.3151056224555	-49.86255402325194	127.83375617382247	-465.47686962724987	-24.251271808630367	44.9007015804044	-657.9986979633333	298.0331276117348	424.29049904714753	-229.44072486565346	22.17267385230361	183.36373152542322	-100.16666445928827	-302.5665498906261
64	-203.82647191851927	-6.516321596652953	277.0097468795767	78.22147305773494	-453.6021137755476	5.869068870743066	568.6269967138788	-57.40818077260565	155.62516383422937	-597.616232958	-25.863843959860375	50.18716847155989	-732.443550549333	376.4916659050892	495.1267627497116	-278.54814743873413	23.89469297183929	215.20274619911038	-131.25695027540542	-357.9543823746147
65	-173.01913576371985	-6.2299039409658095	243.26520707851697	71.87468430350768	-379.0243575739502	5.5898756338004505	561.3055319104737	-50.50714387720502	124.12344039589654	-538.7395860780002	-23.621867767586277	44.41505620607127	-778.1892894559998	306.4274732875064	411.72930503376915	-242.7358950278019	21.610892895416235	178.9686175063	-99.70356952585189	-319.2257388156174
66	-201.830677607691	-6.632652993122293	292.598333363563	80.76150173799184	-476.94822267873485	5.9392552272804995	633.6432179604116	-60.90264072614894	155.98539761961953	-649.11607348575	-26.985483976012034	52.63757023169884	-762.25311643	391.8409759153502	513.4535693458333	-290.146697292278	23.913923242698452	214.9372684522555	-125.15213418177439	-391.23859066930794
67	-172.79702628190205	-6.379086126480915	238.2242377482511	71.61973977379927	-399.8541436971222	5.617092909988984	536.2055558202038	-52.10324012382473	124.37736932964536	-550.9768080599999	-24.299191385264333	44.93152818707682	-733.8570778666664	309.7170574485369	405.63907065416646	-247.4443906738914	21.837851839563957	176.9211125829659	-104.99390995322968	-301.7502071477928
68	-192.12011651031114	-6.361959942975906	255.37905115024097	74.0843234593771	-407.48649915518547	5.778067451058823	555.5290789637007	-51.235650139682456	143.86608841895088	-525.1810345773	-25.357474548841523	45.887422667942204	-724.8359629319999	338.0295825273208	430.02909548425475	-262.8950706090555	23.365937105857718	206.30113023660385	-111.94256857691907	-327.9889748272432
69	-187.93909509216786	-6.447089833259579	253.6165117840562	75.07819657072959	-416.52523336409064	5.824895986272581	575.717784349181	-54.83051001896338	140.66427601744599	-545.9126917944	-25.630175588053568	48.33968761754681	-739.2301157920001	349.6436616549183	459.05655465105133	-250.25439266498637	23.18894336211206	195.08976799118565	-114.20444776766185	-339.80235676144565
70	-192.39633171904995	-6.436050274593822	258.9711511422725	74.3625707542202	-429.57824641764233	5.749790570495611	535.7016503760094	-56.118113312872175	142.28684520590508	-577.741375794	-25.460665450783587	48.504076680417654	-720.1838446	349.93372662932234	476.31096019817295	-262.36061792625793	23.009823097661428	199.369143052905	-114.10688233369855	-355.5349110075601
71	-181.75743093703502	-6.458990925200156	242.62632028772617	71.73726968631772	-403.2677613554185	5.690165131257245	526.5597362952508	-53.77443762162133	134.27652752432056	-552.1539213190001	-25.11518507543376	46.27932484257619	-736.6689827933333	328.16520987827084	445.7713835337372	-252.6094520305144	22.66172914101688	193.2171937917352	-107.0970511073039	-326.4404970059956
72	-178.9315099731984	-6.5576944834018995	257.0329831465891	76.25691502706867	-448.82711813536196	5.708463985883859	595.1959069665	-57.3610466153851	133.7127900700035	-633.8950672984998	-25.082671645891754	48.77325752374978	-766.7148012766667	351.9810693895449	468.3069930184422	-260.8205716331705	22.207712718930768	185.5383164968177	-111.61943687359108	-348.9354942915533
73	-179.56651517103435	-6.253639099744828	237.55209585838776	69.39271104476168	-363.06966865554296	5.690813861001251	482.5979020332043	-50.336731527566876	133.3237927771113	-469.10034420480014	-24.595082767942312	44.843763960992845	-661.6492882560002	314.407853254525	414.7730219363077	-235.18914556998254	22.59417828527508	188.50642868238268	-104.89989388801267	-302.89267416830353
74	-182.70737168018917	-6.296883894089554	248.95457505211482	73.38189425877823	-403.8046126922445	5.677879448762217	555.2071457923976	-53.48447177113237	135.10236566620014	-538.1940762612	-24.65876600640331	47.471819927666246	-732.5963773560003	338.45504672649787	452.4734060898335	-243.41651651838416	22.215137308899244	187.38644862980084	-107.14305510816641	-337.70180679773966
75	-175.69802762755475	-6.303186854883295	257.325176988637	71.16476406898938	-351.32468842511764	5.82948989584304	501.69605522545675	-52.1409323181045	131.37195705682365	-496.9387867768	-26.39980385338663	46.01164577866618	-597.7512159439999	303.31388094799615	422.6694526000768	-241.8515517432728	22.706664171537643	190.51086362170068	-108.24024545424466	-311.7048162041385
